EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
104697,1756967,REGULAR,PORKLAND BBQ,,2519 ST CECILIA ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2023-05-19,96,A,PORKLAND BBQ,,6399
105092,1721473,REGULAR,AFC SUSHI @ KROGER #366,,5001 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,2022-12-06,96,A,AFC SUSHI @ KROGER #366,,6013
31189,1717768,REGULAR,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,306 ROY WILKINS BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-11-16,96,A,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,,368
118420,1754962,REGULAR,FLOYD MART,,1123 S FLOYD ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2023-05-11,96,,FLOYD MART,,10959
104732,1716283,REGULAR,GOLDEN WASH ICE CREAM,,3704 KLONDIKE LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-11-11,96,A,GOLDEN WASH ICE CREAM,,6083
32112,1723406,REGULAR,CHEDDAR BOX,,3909 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-12-13,96,A,CHEDDAR BOX,,74
118369,1754721,REGULAR,BLAK KOFFEE CAFE,,1219 W JEFFERSON ST STE 102,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-05-11,96,A,BLAK KOFFEE CAFE,,11108
117663,1737189,OTHER,DERBY CITY CAFE,,4529 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2023-02-10,96,,DERBY CITY CAFE,,11125
31833,1739725,REGULAR,ST. FRANCIS OF ASSISI,,1938 ALFRESCO PL,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023-03-07,96,A,ST. FRANCIS OF ASSISI,,57
118618,1756518,OTHER,SOULFUL CHOICES,,4532 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,2023-04-28,96,,SOULFUL CHOICES,,11139
105897,1742103,REGULAR,LAS CAZUELAS,,4214 BISHOP LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-03-16,96,A,LAS CAZUELAS,,6247
118398,1753178,OTHER,T & T FOOD TRAILER,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2023-05-04,96,,T & T FOOD TRAILER,,11162
117723,1754836,REGULAR,SIX FORKS BURGER CO,,,,LOUISVILLE,KY,40212,TEMPORARY FOODS,2023-04-15,96,,SIX FORKS BURGER CO,,11189
106099,1739809,REGULAR,TGI FRIDAYS,,415 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-03-07,96,A,TGI FRIDAYS,,6241
104879,1716260,REGULAR,STARTING GATE PANTRY 5,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2022-11-09,96,C,STARTING GATE PANTRY 5,,6178
105788,1724194,REGULAR,SUSHI MASTER,,9415 NORTON COMMONS BLVD,,PROSPECT,KY,40059,FOOD SERVICE,2022-12-16,96,A,SUSHI MASTER,,6216
106098,1707734,REGULAR,FUJI ASIAN BISTRO,,6801 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-10-10,96,A,FUJI ASIAN BISTRO,,6189
104561,1709042,REGULAR,BEARNO'S #502,,855 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-10-12,96,A,BEARNO'S #502,,6194
30085,1705774,REGULAR,SPEEDWAY #9709,,4239 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-03,96,A,SPEEDWAY #9709,,12
105749,1736308,FOLLOWUP,FAIRDALE VALERO,,1101 FAIRDALE RD,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-20,96,A,FAIRDALE VALERO,,6196
32140,1738475,REGULAR,ARBY'S #5412,,6216 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023-02-27,96,A,ARBY'S #5412,,77
31409,1728226,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-01-11,96,A,WESTMINSTER TERRACE,,165
32358,1743667,REGULAR,ARBY'S #5430,,10704 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023-03-22,96,A,ARBY'S #5430,,83
32360,1749129,FOLLOWUP,CIRCLE K #4700111,,9200 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-18,96,,CIRCLE K #4700111,,87
105983,1745223,REGULAR,DERBY CITY GAMING,,4520 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023-03-28,96,A,DERBY CITY GAMING,,6311
105655,1679056,REGULAR,LIMON Y SAL,,10000 BROWNSBORO RD STE 8,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-06-13,96,A,LIMON Y SAL,,6309
31396,1744556,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2023-03-27,96,A,ST. XAVIER HIGH SCHOOL,,147
118475,1753838,OTHER,OUR PLACE NEIGHBORHOOD MARKET,,1025 S 28TH ST,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023-04-07,96,,OUR PLACE NEIGHBORHOOD MARKET,,11013
118481,1753885,OTHER,CARDINAL MARKET,,401 WINKLER AVE,,LOUISVILLE,KY,40208,SUPERMARKET WITH PROCESSING,2023-04-19,96,,CARDINAL MARKET,,11027
104599,1729525,REGULAR,LUEBERRY,,808 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-12-28,96,A,LUEBERRY,,6288
105483,1732560,REGULAR,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-01-31,96,,TIENDA MEXICANA TACO LOCO #2,,6120
117920,1750079,REGULAR,EL PAISA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023-04-22,96,A,EL PAISA,,11069
31335,1677041,REGULAR,ALTENHEIM,,936 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-06-03,96,A,ALTENHEIM,,104
105747,1756324,REGULAR,APPLEBEE'S,,4535 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-05-17,96,A,APPLEBEE'S,,6126
117958,1745331,OTHER,LU LU LICIOUS DESSERTS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE COMMISSARY,2023-03-10,96,,LU LU LICIOUS DESSERTS,,11076
105894,1726341,REGULAR,BROOKS FOOD MART,,2141 BUECHEL BANK RD,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,2023-01-03,96,,BROOKS FOOD MART,,6129
104757,1676957,REGULAR,TACOS GUERRA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022-06-03,96,A,TACOS GUERRA,,6130
105982,1696727,FOLLOWUP,SAFARI INTERNATIONAL GROCERY STORE,,1900 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-25,96,,SAFARI INTERNATIONAL GROCERY STORE,,6275
32360,1747158,REGULAR,CIRCLE K #4700111,,9200 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-10,96,,CIRCLE K #4700111,,89
32360,1709810,REGULAR,CIRCLE K #4700111,,9200 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-17,96,,CIRCLE K #4700111,,85
33201,1696512,REGULAR,ZA'S PIZZA & PUB,,1573 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-08-24,96,A,ZA'S PIZZA & PUB,,766
116869,1711829,OTHER,LITTLE GENIUS ACADEMY 2,,9312 BLUE LICK RD,,LOUISVILLE,KY,40229,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-08-15,96,,LITTLE GENIUS ACADEMY 2,,10639
102676,1691180,REGULAR,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022-08-02,96,,BELEL INTERNATIONAL MARKET,,5936
34210,1752534,REGULAR,TWIG AND LEAF,,2122 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-05-01,96,A,TWIG AND LEAF,,645
34135,1744367,REGULAR,VALLEY DAIRY FREEZE INC.,,10300 DEERING RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2023-03-27,96,A,VALLEY DAIRY FREEZE INC.,,634
117117,1720529,OTHER,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-11-01,96,,WING ZONE,,10417
117117,1722394,REGULAR,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-08,96,A,WING ZONE,,10418
117117,1756712,REGULAR,WING ZONE,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-05-18,96,A,WING ZONE,,10419
34073,1716678,REGULAR,BRISTOL BAR & GRILLE,,300 N HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-11-14,96,A,BRISTOL BAR & GRILLE,,624
117127,1721203,REGULAR,MCDONALD'S #6855,,2961 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-12-05,96,A,MCDONALD'S #6855,,10425
34038,1743456,REGULAR,SAINTS PIZZA & PUB,,131 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2023-03-22,96,A,SAINTS PIZZA & PUB,,618
107242,1740173,REGULAR,THORNTONS #96,,4516 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-08,96,A,THORNTONS #96,,6554
34038,1704620,REGULAR,SAINTS PIZZA & PUB,,131 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-09-28,96,A,SAINTS PIZZA & PUB,,616
117129,1720721,OTHER,CHAMLING FOOD MART,,2249 HIKES LN,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022-11-09,96,,CHAMLING FOOD MART,,10431
117133,1720850,OTHER,HOT SPOT BAR AND GRILL,,282 EVANGELINE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-11-18,96,,HOT SPOT BAR AND GRILL,,10440
33898,1683941,REGULAR,SPEEDWAY #9518,,4308 BISHOP LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-01,96,,SPEEDWAY #9518,,603
33843,1692952,REGULAR,SPEEDWAY #9612,,1101 BARDSTOWN RD,,LOUISVILLE,KY,40204,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-09,96,,SPEEDWAY #9612,,591
33836,1742696,REGULAR,KROGER L-327,,2710 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023-03-20,96,A,KROGER L-327,,589
34211,1714773,REGULAR,LEFT FIELD LOUNGE INC,,2282 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-11-03,96,A,LEFT FIELD LOUNGE INC,,646
33761,1712998,REGULAR,WRIGHT PLACE,,501 N 33RD ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022-10-28,96,A,WRIGHT PLACE,,579
34213,1679323,FOLLOWUP,PAPA JOHN'S #008,,2301 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-06-14,96,A,PAPA JOHN'S #008,,648
103461,1753095,REGULAR,CARIBBEAN CAFE,,317 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023-05-03,96,A,CARIBBEAN CAFE,,5818
33164,1720692,REGULAR,WOODHAVEN COUNTRY CLUB,,7200 WOODHAVEN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022-12-02,96,A,WOODHAVEN COUNTRY CLUB,,757
33158,1745216,REGULAR,FISH HOUSE,,1310 WINTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023-03-30,96,A,FISH HOUSE,,756
116242,1708545,REGULAR,HK CONCESSIONS #4,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-21,96,,HK CONCESSIONS #4,,10335
116342,1741784,REGULAR,PEACH COBBLER FACTORY,,2237 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-03-15,96,A,PEACH COBBLER FACTORY,,10344
116624,1710747,REGULAR,MALONES LOUISVILLE,,,,PROSPECT,KY,40059,TEMPORARY FOODS,2022-10-01,96,,MALONES LOUISVILLE,,10347
116509,1743415,REGULAR,THOMAS DELI,,2720 DUNCAN ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-22,96,,THOMAS DELI,,10370
116566,1705222,REGULAR,YUMMI YUMMI SUSHI RESTAURANT,,7131 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-09-30,96,A,YUMMI YUMMI SUSHI RESTAURANT,,10371
116175,1708068,REGULAR,FITZ LEMONADE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-18,96,,FITZ LEMONADE,,10373
33649,1743717,REGULAR,FISHERY,,3624 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023-03-23,96,A,FISHERY,,712
33644,1689806,REGULAR,CHICKEN KING,,639 E BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-07-22,96,A,CHICKEN KING,,709
33415,1744316,REGULAR,SOUTHSIDE CHRISTIAN #4,,2220 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023-03-27,96,A,SOUTHSIDE CHRISTIAN #4,,679
103188,1734927,REGULAR,LA LOMA,,7319 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-02-13,96,A,LA LOMA,,5806
33399,1697078,REGULAR,WICKS PIZZA,,975 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-08-26,96,A,WICKS PIZZA,,676
116642,1710700,REGULAR,CASK SOUTHERN KITCHEN,,,,PROSPECT,KY,40059,TEMPORARY FOODS,2022-10-01,96,,CASK SOUTHERN KITCHEN,,10396
104174,1743371,REGULAR,SEELBACH BANQUET KITCHEN,,500 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-03-22,96,A,SEELBACH BANQUET KITCHEN,,5817
103972,1700385,REGULAR,KFC,,3280 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2022-09-09,96,A,KFC,,5819
102676,1691752,REGULAR,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022-08-02,96,,BELEL INTERNATIONAL MARKET,,5942
33729,1739814,REGULAR,CIRCLE K #4703234,,4347 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-07,96,,CIRCLE K #4703234,,573
33729,1709093,REGULAR,CIRCLE K #4703234,,4347 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-13,96,A,CIRCLE K #4703234,,570
32910,1680028,REGULAR,BLUE HORSE RESTAURANT,,830 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2022-06-16,96,A,BLUE HORSE RESTAURANT,,479
32905,1736750,REGULAR,EXECUTIVE STRIKE & SPARE,,911 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2023-02-21,96,A,EXECUTIVE STRIKE & SPARE,,478
32882,1683074,REGULAR,DOUGLAS HILLS SWIM CLUB,,501 GATEHOUSE LN,,LOUISVILLE,KY,40243,STATIONARY RESTRICTED CONCESSON,2022-06-28,96,,DOUGLAS HILLS SWIM CLUB,,476
116862,1716190,REGULAR,LITTLE CAESARS,,529 N 22ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-11-10,96,A,LITTLE CAESARS,,10549
107225,1707561,REGULAR,THORNTONS #93,,1501 DIXIE HWY,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-10,96,,THORNTONS #93,,6495
103213,1747550,REGULAR,WILTSHIRE BAKERY PRODUCTION,,900 E KENTUCKY ST,,LOUISVILLE,KY,40204,FOOD SERVICE COMMISSARY,2023-04-11,96,A,WILTSHIRE BAKERY PRODUCTION,,5904
103517,1697867,REGULAR,IROQUOIS FOOD MART,,5105 NEW CUT RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022-08-30,96,,IROQUOIS FOOD MART,,5905
117451,1734433,REGULAR,JAMAICAN JERK CENTER,,2220 HIKES LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-02-09,96,A,JAMAICAN JERK CENTER,,10579
107225,1707559,REGULAR,THORNTONS #93,,1501 DIXIE HWY,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-10,96,A,THORNTONS #93,,6490
33988,1677114,REGULAR,SPEEDWAY #9640,,4720 DIXIE HWY,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-06,96,,SPEEDWAY #9640,,437
33988,1677112,REGULAR,SPEEDWAY #9640,,4720 DIXIE HWY,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-06,96,A,SPEEDWAY #9640,,433
33952,1711768,FOLLOWUP,BETTERWAY DELI - #4,,4001 CANE RUN RD,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-24,96,A,BETTERWAY DELI - #4,,422
103327,1741559,REGULAR,SATNAM LLC,,11401 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-14,96,A,SATNAM LLC,,5924
117520,1734292,REGULAR,CUBAN KY,,7844 DIXIE HWY,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-09,96,,CUBAN KY,,10608
107152,1721921,REGULAR,THORNTONS #57,,10320 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-07,96,,THORNTONS #57,,6464
33054,1750004,REGULAR,PENDENNIS CLUB,,218 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-04-20,96,A,PENDENNIS CLUB,,482
33729,1709094,REGULAR,CIRCLE K #4703234,,4347 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-10-13,96,,CIRCLE K #4703234,,571
33055,1734658,REGULAR,STOOGES,,7123 GRADE LN,,LOUISVILLE,KY,40213,FOOD SERVICE,2023-02-10,96,A,STOOGES,,485
33092,1696674,REGULAR,RETIRED SERVICEMEN'S CLUB,,1700 W HILL ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022-08-24,96,A,RETIRED SERVICEMEN'S CLUB,,491
117217,1724161,OTHER,BRAINFREEZE: CONES FOR A CAUSE,,3949B S 7TH ST RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-10-20,96,,BRAINFREEZE: CONES FOR A CAUSE,,10448
117511,1758250,REGULAR,AMERICAN MIX,,3808 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE,2023-05-24,96,A,AMERICAN MIX,,10459
116974,1753957,REGULAR,TEN20 CRAFT BREWERY,,2200 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023-05-08,96,A,TEN20 CRAFT BREWERY,,10460
116858,1714880,REGULAR,DRAGON KING'S DAUGHTER,,1543 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-11-04,96,A,DRAGON KING'S DAUGHTER,,10461
103473,1695269,REGULAR,TRT CONCESSION,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-08-18,96,A,TRT CONCESSION,,5848
117512,1735962,REGULAR,PARLAY,,416 W MUHAMMAD ALI BLVD STE 100,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-02-17,96,A,PARLAY,,10474
117442,1730289,OTHER,COTTAGE INN,,570 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE,2022-12-13,96,,COTTAGE INN,,10483
104191,1693898,REGULAR,SAMURAI SUSHI & HIBACHI,,12905 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022-08-11,96,A,SAMURAI SUSHI & HIBACHI,,5864
117230,1755731,REGULAR,QUALITY INN & SUITES,,311 E GAULBERT AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-05-15,96,A,QUALITY INN & SUITES,,10499
104191,1732037,REGULAR,SAMURAI SUSHI & HIBACHI,,12905 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023-01-30,96,A,SAMURAI SUSHI & HIBACHI,,5871
117261,1725392,OTHER,UNCLE D'S FRANKS,,6409 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022-12-09,96,,UNCLE D'S FRANKS,,10518
107586,1702373,REGULAR,WENDYS,,3301 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-09-19,96,A,WENDYS,,6524
107586,1702369,REGULAR,WENDYS,,3301 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-09-19,96,A,WENDYS,,6519
33122,1715465,REGULAR,EL NOPAL,,9451 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022-11-08,96,A,EL NOPAL,,501
33114,1679138,REGULAR,MCDONALD'S,,9254 WESTPORT RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-06-13,96,A,MCDONALD'S,,497
117438,1744621,REGULAR,PIC PAC,,9304 BLUE LICK RD,,LOUISVILLE,KY,40229,SUPERMARKET WITH PROCESSING,2023-03-28,96,,PIC PAC,,10545
108297,1692778,REGULAR,PACMAN FOODMART,,201 N 19TH ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-09,96,,PACMAN FOODMART,,6963
108220,1706118,REGULAR,LA FRESITA,,6911 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-10-04,96,A,LA FRESITA,,7096
100672,1693000,REGULAR,ARBY'S #85,,5329 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-08-09,96,A,ARBY'S #85,,5223
99663,1677527,REGULAR,RECBAR,,10301 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-06-07,96,A,RECBAR,,5193
61663,1690452,REGULAR,CIRCLE K #4703237,,4700 BARDSTOWN RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-27,96,A,CIRCLE K #4703237,,1749
115255,1716660,REGULAR,KING DONUTS,,9219 US HWY 42 STE G,,PROSPECT,KY,40059,FOOD SERVICE,2022-11-14,96,A,KING DONUTS,,9372
115318,1676717,REGULAR,HOLIDAY INN EXPRESS,,3711 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-03,96,A,HOLIDAY INN EXPRESS,,9459
57286,1678894,REGULAR,BURGER KING #546,,5611 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-06-07,96,A,BURGER KING #546,,1809
114523,1715780,REGULAR,MCDONALD'S,,4622 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-11-09,96,A,MCDONALD'S,,9419
100583,1718573,REGULAR,VICTORIA MEXICAN RESTAURANT,,2918 HIKES LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2022-11-22,96,A,VICTORIA MEXICAN RESTAURANT,,5203
108055,1712231,REGULAR,SIVORI CAFE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-25,96,,SIVORI CAFE,,7027
100978,1735914,REGULAR,HAVANA RUMBA COMMISSARY,,511 O'BYRNE AVE,,LOUISVILLE,KY,40223,FOOD SERVICE COMMISSARY,2023-02-17,96,A,HAVANA RUMBA COMMISSARY,,5265
57603,1717924,REGULAR,TROPICANA COMPANY,,5215 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-11-18,96,A,TROPICANA COMPANY,,1853
102178,1701071,REGULAR,SUNERGOS KITCHEN & BAKERY,,211 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE COMMISSARY,2022-09-13,96,A,SUNERGOS KITCHEN & BAKERY,,5279
100738,1737642,REGULAR,GANDER,,111 S ENGLISH STATION RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023-02-24,96,A,GANDER,,5247
108550,1724193,REGULAR,GRAND OF PROSPECT SENIOR LIVING,,9300 CIVIC WAY,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-12-16,96,A,GRAND OF PROSPECT SENIOR LIVING,,7066
115349,1683966,REGULAR,IN & OUT DAIRY MART,,2329 PORTLAND AVE,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-01,96,A,IN & OUT DAIRY MART,,9581
114657,1738657,REGULAR,GARDEN GIRL FOODS,,1300 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-01,96,A,GARDEN GIRL FOODS,,9349
108055,1705840,REGULAR,SIVORI CAFE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-24,96,,SIVORI CAFE,,7000
100641,1709308,REGULAR,FAMILY DOLLAR #11491,,3907 W MARKET ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022-10-14,96,,FAMILY DOLLAR #11491,,5212
66464,1725517,REGULAR,MCALISTER'S DELI #1079,,2721 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-12-22,96,A,MCALISTER'S DELI #1079,,2044
101787,1745284,REGULAR,CRAFT HOUSE PIZZA,,12607 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023-03-30,96,A,CRAFT HOUSE PIZZA,,5275
114522,1727890,REGULAR,MCDONALD'S,,2500 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-01-09,96,A,MCDONALD'S,,9414
100744,1695519,REGULAR,BEARNO'S PIZZA,,13829 ENGLISH VILLA DR,,LOUISVILLE,KY,40245,FOOD SERVICE,2022-08-19,96,A,BEARNO'S PIZZA,,5251
60647,1706390,REGULAR,KROGER L-729,,3616 BUECHEL BYPASS,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-10-05,96,,KROGER L-729,,1892
